DateID,GWPH,SHLDQ,BB,AXL,BJRI,CHK,AMZN,FMCC,CCL,AAPL,GE,JCP,XOM,PG,IBM
19800307,0,0,0,0,0,0,0,0,0,0,0,1.71,0.09,0.03,1.69
19800310,0,0,0,0,0,0,0,0,0,0,0,1.74,0.09,0.03,1.71
19800311,0,0,0,0,0,0,0,0,0,0,0,1.76,0.09,0.03,1.72
19800312,0,0,0,0,0,0,0,0,0,0,0,1.75,0.09,0.03,1.7
19800313,0,0,0,0,0,0,0,0,0,0,0,1.77,0.09,0.03,1.66
19800314,0,0,0,0,0,0,0,0,0,0,0,1.84,0.08,0.03,1.66
19800317,0,0,0,0,0,0,0,0,0,0,0,1.82,0.08,0.03,1.64
19800318,0,0,0,0,0,0,0,0,0,0,0,1.81,0.08,0.03,1.65
19800319,0,0,0,0,0,0,0,0,0,0,0,1.81,0.08,0.03,1.63
19800320,0,0,0,0,0,0,0,0,0,0,0,1.76,0.08,0.03,1.61
19800321,0,0,0,0,0,0,0,0,0,0,0,1.71,0.08,0.03,1.57
19800324,0,0,0,0,0,0,0,0,0,0,0,1.66,0.08,0.03,1.5
19800325,0,0,0,0,0,0,0,0,0,0,0,1.67,0.08,0.03,1.52
19800326,0,0,0,0,0,0,0,0,0,0,0,1.7,0.08,0.03,1.47
19800327,0,0,0,0,0,0,0,0,0,0,0,1.72,0.08,0.03,1.59
19800328,0,0,0,0,0,0,0,0,0,0,0,1.82,0.08,0.03,1.55
19800331,0,0,0,0,0,0,0,0,0,0,0,1.88,0.08,0.03,1.54
19800401,0,0,0,0,0,0,0,0,0,0,0,1.92,0.08,0.03,1.52
19800402,0,0,0,0,0,0,0,0,0,0,0,1.94,0.08,0.03,1.54
19800403,0,0,0,0,0,0,0,0,0,0,0,1.89,0.08,0.03,1.52
19800407,0,0,0,0,0,0,0,0,0,0,0,1.89,0.08,0.03,1.48
19800408,0,0,0,0,0,0,0,0,0,0,0,1.9,0.08,0.03,1.48
19800409,0,0,0,0,0,0,0,0,0,0,0,1.94,0.08,0.03,1.51
19800410,0,0,0,0,0,0,0,0,0,0,0,1.88,0.08,0.03,1.5
19800411,0,0,0,0,0,0,0,0,0,0,0,1.9,0.08,0.03,1.48
19800414,0,0,0,0,0,0,0,0,0,0,0,1.89,0.08,0.03,1.47
19800415,0,0,0,0,0,0,0,0,0,0,0,1.87,0.08,0.03,1.44
19800416,0,0,0,0,0,0,0,0,0,0,0,1.84,0.08,0.03,1.42
19800417,0,0,0,0,0,0,0,0,0,0,0,1.86,0.08,0.03,1.42
19800418,0,0,0,0,0,0,0,0,0,0,0,1.85,0.08,0.03,1.42
19800421,0,0,0,0,0,0,0,0,0,0,0,1.84,0.08,0.03,1.42
19800422,0,0,0,0,0,0,0,0,0,0,0,1.91,0.08,0.03,1.49
19800423,0,0,0,0,0,0,0,0,0,0,0,1.95,0.08,0.03,1.48
19800424,0,0,0,0,0,0,0,0,0,0,0,2,0.08,0.03,1.49
19800425,0,0,0,0,0,0,0,0,0,0,0,2.07,0.08,0.03,1.53
19800428,0,0,0,0,0,0,0,0,0,0,0,2.05,0.09,0.03,1.51
19800429,0,0,0,0,0,0,0,0,0,0,0,2.04,0.09,0.03,1.52
19800430,0,0,0,0,0,0,0,0,0,0,0,2.04,0.09,0.03,1.52
19800501,0,0,0,0,0,0,0,0,0,0,0,1.99,0.09,0.03,1.51
19800502,0,0,0,0,0,0,0,0,0,0,0,2,0.09,0.03,1.49
19800505,0,0,0,0,0,0,0,0,0,0,0,1.99,0.09,0.03,1.53
19800506,0,0,0,0,0,0,0,0,0,0,0,2.01,0.09,0.04,1.52
19800507,0,0,0,0,0,0,0,0,0,0,0,2.14,0.09,0.04,1.53
19800508,0,0,0,0,0,0,0,0,0,0,0,2.15,0.09,0.04,1.52
19800509,0,0,0,0,0,0,0,0,0,0,0,2.12,0.09,0.04,1.47
19800512,0,0,0,0,0,0,0,0,0,0,0,2.1,0.09,0.04,1.47
19800513,0,0,0,0,0,0,0,0,0,0,0,2.1,0.09,0.04,1.5
19800514,0,0,0,0,0,0,0,0,0,0,0,2.11,0.09,0.04,1.49
19800515,0,0,0,0,0,0,0,0,0,0,0,2.05,0.09,0.04,1.48
19800516,0,0,0,0,0,0,0,0,0,0,0,2.06,0.09,0.04,1.49
19800519,0,0,0,0,0,0,0,0,0,0,0,2.03,0.09,0.04,1.5
19800520,0,0,0,0,0,0,0,0,0,0,0,2.04,0.09,0.04,1.48
19800521,0,0,0,0,0,0,0,0,0,0,0,2,0.09,0.04,1.49
19800522,0,0,0,0,0,0,0,0,0,0,0,2.01,0.09,0.04,1.51
19800523,0,0,0,0,0,0,0,0,0,0,0,2.05,0.09,0.04,1.54
19800527,0,0,0,0,0,0,0,0,0,0,0,2.07,0.09,0.04,1.55
19800528,0,0,0,0,0,0,0,0,0,0,0,2.1,0.09,0.04,1.59
19800529,0,0,0,0,0,0,0,0,0,0,0,2.08,0.09,0.04,1.53
19800530,0,0,0,0,0,0,0,0,0,0,0,2.15,0.09,0.04,1.56
19800602,0,0,0,0,0,0,0,0,0,0,0,2.14,0.09,0.04,1.57
19800603,0,0,0,0,0,0,0,0,0,0,0,2.1,0.09,0.04,1.59
19800604,0,0,0,0,0,0,0,0,0,0,0,2.17,0.09,0.04,1.63
19800605,0,0,0,0,0,0,0,0,0,0,0,2.14,0.09,0.04,1.6
19800606,0,0,0,0,0,0,0,0,0,0,0,2.15,0.09,0.04,1.61
19800609,0,0,0,0,0,0,0,0,0,0,0,2.16,0.09,0.04,1.6
19800610,0,0,0,0,0,0,0,0,0,0,0,2.22,0.1,0.04,1.62
19800611,0,0,0,0,0,0,0,0,0,0,0,2.22,0.1,0.04,1.63
19800612,0,0,0,0,0,0,0,0,0,0,0,2.19,0.1,0.04,1.63
19800613,0,0,0,0,0,0,0,0,0,0,0,2.24,0.1,0.04,1.66
19800616,0,0,0,0,0,0,0,0,0,0,0,2.26,0.1,0.04,1.7
19800617,0,0,0,0,0,0,0,0,0,0,0,2.27,0.1,0.04,1.66
19800618,0,0,0,0,0,0,0,0,0,0,0,2.26,0.1,0.04,1.68
19800619,0,0,0,0,0,0,0,0,0,0,0,2.19,0.1,0.04,1.63
19800620,0,0,0,0,0,0,0,0,0,0,0,2.17,0.1,0.03,1.63
19800623,0,0,0,0,0,0,0,0,0,0,0,2.19,0.1,0.04,1.66
19800624,0,0,0,0,0,0,0,0,0,0,0,2.16,0.1,0.04,1.67
19800625,0,0,0,0,0,0,0,0,0,0,0,2.18,0.1,0.04,1.68
19800626,0,0,0,0,0,0,0,0,0,0,0,2.12,0.1,0.04,1.67
19800627,0,0,0,0,0,0,0,0,0,0,0,2.08,0.1,0.04,1.68
19800630,0,0,0,0,0,0,0,0,0,0,0,2.08,0.1,0.04,1.65
19800701,0,0,0,0,0,0,0,0,0,0,0,2.07,0.1,0.04,1.67
19800702,0,0,0,0,0,0,0,0,0,0,0,2.1,0.1,0.04,1.7
19800703,0,0,0,0,0,0,0,0,0,0,0,2.09,0.1,0.04,1.72
19800707,0,0,0,0,0,0,0,0,0,0,0,2.09,0.1,0.04,1.74
19800708,0,0,0,0,0,0,0,0,0,0,0,2.09,0.1,0.04,1.74
19800709,0,0,0,0,0,0,0,0,0,0,0,2.1,0.1,0.04,1.73
19800710,0,0,0,0,0,0,0,0,0,0,0,2.1,0.1,0.04,1.73
19800711,0,0,0,0,0,0,0,0,0,0,0,2.09,0.1,0.03,1.76
19800714,0,0,0,0,0,0,0,0,0,0,0,2.09,0.1,0.04,1.83
19800715,0,0,0,0,0,0,0,0,0,0,0,2.11,0.1,0.04,1.79
19800716,0,0,0,0,0,0,0,0,0,0,0,2.12,0.1,0.04,1.81
19800717,0,0,0,0,0,0,0,0,0,0,0,2.16,0.1,0.04,1.85
19800718,0,0,0,0,0,0,0,0,0,0,0,2.19,0.1,0.04,1.83
19800721,0,0,0,0,0,0,0,0,0,0,0,2.18,0.1,0.04,1.86
19800722,0,0,0,0,0,0,0,0,0,0,0,2.17,0.1,0.04,1.83
19800723,0,0,0,0,0,0,0,0,0,0,0,2.15,0.1,0.04,1.82
19800724,0,0,0,0,0,0,0,0,0,0,0,2.14,0.1,0.04,1.82
19800725,0,0,0,0,0,0,0,0,0,0,0,2.14,0.1,0.04,1.81
19800728,0,0,0,0,0,0,0,0,0,0,0,2.14,0.1,0.04,1.83
19800729,0,0,0,0,0,0,0,0,0,0,0,2.16,0.1,0.04,1.83
19800730,0,0,0,0,0,0,0,0,0,0,0,2.25,0.1,0.04,1.84
19800731,0,0,0,0,0,0,0,0,0,0,0,2.26,0.1,0.04,1.83
19800801,0,0,0,0,0,0,0,0,0,0,0,2.25,0.1,0.04,1.83
19800804,0,0,0,0,0,0,0,0,0,0,0,2.24,0.1,0.04,1.82
19800805,0,0,0,0,0,0,0,0,0,0,0,2.23,0.1,0.04,1.81
19800806,0,0,0,0,0,0,0,0,0,0,0,2.23,0.1,0.04,1.85
19800807,0,0,0,0,0,0,0,0,0,0,0,2.33,0.1,0.04,1.87
19800808,0,0,0,0,0,0,0,0,0,0,0,2.33,0.1,0.04,1.86
19800811,0,0,0,0,0,0,0,0,0,0,0,2.3,0.1,0.04,1.9
19800812,0,0,0,0,0,0,0,0,0,0,0,2.27,0.1,0.04,1.9
19800813,0,0,0,0,0,0,0,0,0,0,0,2.28,0.1,0.04,1.9
19800814,0,0,0,0,0,0,0,0,0,0,0,2.29,0.11,0.04,1.96
19800815,0,0,0,0,0,0,0,0,0,0,0,2.21,0.11,0.04,1.96
19800818,0,0,0,0,0,0,0,0,0,0,0,2.18,0.1,0.04,1.89
19800819,0,0,0,0,0,0,0,0,0,0,0,2.15,0.1,0.04,1.88
19800820,0,0,0,0,0,0,0,0,0,0,0,2.16,0.1,0.04,1.91
19800821,0,0,0,0,0,0,0,0,0,0,0,2.17,0.11,0.04,1.92
19800822,0,0,0,0,0,0,0,0,0,0,0,2.12,0.11,0.04,1.92
19800825,0,0,0,0,0,0,0,0,0,0,0,2.11,0.11,0.04,1.91
19800826,0,0,0,0,0,0,0,0,0,0,0,2.12,0.11,0.04,1.9
19800827,0,0,0,0,0,0,0,0,0,0,0,2.11,0.11,0.04,1.88
19800828,0,0,0,0,0,0,0,0,0,0,0,2.1,0.1,0.04,1.85
19800829,0,0,0,0,0,0,0,0,0,0,0,2.12,0.1,0.04,1.87
19800902,0,0,0,0,0,0,0,0,0,0,0,2.15,0.1,0.04,1.88
19800903,0,0,0,0,0,0,0,0,0,0,0,2.2,0.11,0.04,1.92
19800904,0,0,0,0,0,0,0,0,0,0,0,2.14,0.11,0.04,1.9
19800905,0,0,0,0,0,0,0,0,0,0,0,2.14,0.11,0.04,1.89
19800908,0,0,0,0,0,0,0,0,0,0,0,2.1,0.1,0.04,1.83
19800909,0,0,0,0,0,0,0,0,0,0,0,2.07,0.1,0.04,1.88
19800910,0,0,0,0,0,0,0,0,0,0,0,2.07,0.11,0.04,1.87
19800911,0,0,0,0,0,0,0,0,0,0,0,2.08,0.1,0.04,1.89
19800912,0,0,0,0,0,0,0,0,0,0,0,2.08,0.1,0.04,1.88
19800915,0,0,0,0,0,0,0,0,0,0,0,2.08,0.1,0.04,1.88
19800916,0,0,0,0,0,0,0,0,0,0,0,2.07,0.1,0.04,1.87
19800917,0,0,0,0,0,0,0,0,0,0,0,2.12,0.1,0.04,1.92
19800918,0,0,0,0,0,0,0,0,0,0,0,2.12,0.1,0.04,1.89
19800919,0,0,0,0,0,0,0,0,0,0,0,2.17,0.1,0.04,1.91
19800922,0,0,0,0,0,0,0,0,0,0,0,2.14,0.1,0.04,1.94
19800923,0,0,0,0,0,0,0,0,0,0,0,2.1,0.1,0.04,1.91
19800924,0,0,0,0,0,0,0,0,0,0,0,2.06,0.1,0.04,1.92
19800925,0,0,0,0,0,0,0,0,0,0,0,2.04,0.11,0.04,1.88
19800926,0,0,0,0,0,0,0,0,0,0,0,1.94,0.1,0.03,1.84
19800929,0,0,0,0,0,0,0,0,0,0,0,1.9,0.1,0.03,1.82
19800930,0,0,0,0,0,0,0,0,0,0,0,1.88,0.1,0.03,1.83
19801001,0,0,0,0,0,0,0,0,0,0,0,1.91,0.11,0.04,1.84
19801002,0,0,0,0,0,0,0,0,0,0,0,1.9,0.11,0.03,1.86
19801003,0,0,0,0,0,0,0,0,0,0,0,1.89,0.11,0.04,1.89
19801006,0,0,0,0,0,0,0,0,0,0,0,1.85,0.11,0.04,1.94
19801007,0,0,0,0,0,0,0,0,0,0,0,1.84,0.11,0.04,1.93
19801008,0,0,0,0,0,0,0,0,0,0,0,1.86,0.11,0.04,1.99
19801009,0,0,0,0,0,0,0,0,0,0,0,1.9,0.11,0.03,2
19801010,0,0,0,0,0,0,0,0,0,0,0,1.87,0.11,0.03,1.97
19801013,0,0,0,0,0,0,0,0,0,0,0,1.84,0.11,0.03,2.01
19801014,0,0,0,0,0,0,0,0,0,0,0,1.88,0.11,0.03,1.99
19801015,0,0,0,0,0,0,0,0,0,0,0,1.91,0.12,0.03,2.01
19801016,0,0,0,0,0,0,0,0,0,0,0,1.85,0.12,0.03,1.96
19801017,0,0,0,0,0,0,0,0,0,0,0,1.81,0.12,0.04,1.94
19801020,0,0,0,0,0,0,0,0,0,0,0,1.77,0.12,0.03,1.95
19801021,0,0,0,0,0,0,0,0,0,0,0,1.74,0.12,0.03,1.94
19801022,0,0,0,0,0,0,0,0,0,0,0,1.74,0.12,0.04,1.93
19801023,0,0,0,0,0,0,0,0,0,0,0,1.73,0.11,0.03,1.88
19801024,0,0,0,0,0,0,0,0,0,0,0,1.79,0.12,0.03,1.9
19801027,0,0,0,0,0,0,0,0,0,0,0,1.77,0.11,0.03,1.88
19801028,0,0,0,0,0,0,0,0,0,0,0,1.82,0.11,0.03,1.9
19801029,0,0,0,0,0,0,0,0,0,0,0,1.85,0.11,0.03,1.87
19801030,0,0,0,0,0,0,0,0,0,0,0,1.82,0.11,0.03,1.86
19801031,0,0,0,0,0,0,0,0,0,0,0,1.86,0.11,0.03,1.9
19801103,0,0,0,0,0,0,0,0,0,0,0,1.9,0.12,0.03,1.92
19801105,0,0,0,0,0,0,0,0,0,0,0,1.9,0.12,0.03,1.98
19801106,0,0,0,0,0,0,0,0,0,0,0,1.86,0.12,0.03,1.92
19801107,0,0,0,0,0,0,0,0,0,0,0,1.88,0.12,0.03,1.94
19801110,0,0,0,0,0,0,0,0,0,0,0,1.9,0.12,0.03,1.94
19801111,0,0,0,0,0,0,0,0,0,0,0,1.94,0.12,0.03,1.94
19801112,0,0,0,0,0,0,0,0,0,0,0,1.95,0.12,0.03,2.05
19801113,0,0,0,0,0,0,0,0,0,0,0.01,1.95,0.12,0.03,2.06
19801114,0,0,0,0,0,0,0,0,0,0,0.01,1.88,0.12,0.04,2.07
19801117,0,0,0,0,0,0,0,0,0,0,0.01,1.86,0.13,0.04,2.07
19801118,0,0,0,0,0,0,0,0,0,0,0.01,1.85,0.13,0.04,2.08
19801119,0,0,0,0,0,0,0,0,0,0,0.01,1.85,0.13,0.04,2.06
19801120,0,0,0,0,0,0,0,0,0,0,0.01,1.84,0.13,0.04,2.08
19801121,0,0,0,0,0,0,0,0,0,0,0.01,1.79,0.13,0.04,2.03
19801124,0,0,0,0,0,0,0,0,0,0,0.01,1.75,0.13,0.03,2.03
19801125,0,0,0,0,0,0,0,0,0,0,0.01,1.75,0.13,0.03,2.01
19801126,0,0,0,0,0,0,0,0,0,0,0.01,1.73,0.13,0.03,1.98
19801128,0,0,0,0,0,0,0,0,0,0,0.01,1.71,0.13,0.03,1.97
19801201,0,0,0,0,0,0,0,0,0,0,0.01,1.67,0.13,0.03,1.92
19801202,0,0,0,0,0,0,0,0,0,0,0.01,1.68,0.13,0.03,1.96
19801203,0,0,0,0,0,0,0,0,0,0,0.01,1.69,0.13,0.03,1.96
19801204,0,0,0,0,0,0,0,0,0,0,0.01,1.69,0.12,0.03,1.97
19801205,0,0,0,0,0,0,0,0,0,0,0.01,1.71,0.12,0.03,1.95
19801208,0,0,0,0,0,0,0,0,0,0,0.01,1.7,0.12,0.03,1.92
19801209,0,0,0,0,0,0,0,0,0,0,0.01,1.73,0.12,0.03,1.91
19801210,0,0,0,0,0,0,0,0,0,0,0.01,1.75,0.12,0.03,1.84
19801211,0,0,0,0,0,0,0,0,0,0,0,1.72,0.12,0.03,1.86
19801212,0,0,0,0,0,0,0,0,0,0.41,0.01,1.75,0.12,0.03,1.9
19801215,0,0,0,0,0,0,0,0,0,0.39,0.01,1.7,0.12,0.03,1.86
19801216,0,0,0,0,0,0,0,0,0,0.36,0.01,1.72,0.12,0.03,1.91
19801217,0,0,0,0,0,0,0,0,0,0.37,0.01,1.72,0.13,0.03,1.88
19801218,0,0,0,0,0,0,0,0,0,0.38,0.01,1.75,0.13,0.03,1.84
19801219,0,0,0,0,0,0,0,0,0,0.4,0.01,1.76,0.12,0.03,1.87
19801222,0,0,0,0,0,0,0,0,0,0.42,0.01,1.95,0.12,0.03,1.94
19801223,0,0,0,0,0,0,0,0,0,0.44,0.01,1.89,0.12,0.03,1.94
19801224,0,0,0,0,0,0,0,0,0,0.46,0.01,1.92,0.12,0.03,1.98
19801226,0,0,0,0,0,0,0,0,0,0.5,0.01,1.94,0.12,0.03,1.99
19801229,0,0,0,0,0,0,0,0,0,0.51,0.01,1.85,0.12,0.03,1.96
19801230,0,0,0,0,0,0,0,0,0,0.5,0.01,1.89,0.12,0.03,1.98
19801231,0,0,0,0,0,0,0,0,0,0.48,0.01,1.94,0.12,0.03,1.96
19810102,0,0,0,0,0,0,0,0,0,0.49,0.01,1.99,0.12,0.03,2
19810105,0,0,0,0,0,0,0,0,0,0.48,0.01,1.99,0.12,0.03,2.03
19810106,0,0,0,0,0,0,0,0,0,0.46,0.01,2.02,0.12,0.03,2.06
19810107,0,0,0,0,0,0,0,0,0,0.44,0.01,2,0.12,0.04,2.01
19810108,0,0,0,0,0,0,0,0,0,0.43,0.01,1.99,0.12,0.03,1.95
19810109,0,0,0,0,0,0,0,0,0,0.45,0.01,2.01,0.12,0.03,1.94
19810112,0,0,0,0,0,0,0,0,0,0.45,0.01,2.04,0.12,0.03,1.93
19810113,0,0,0,0,0,0,0,0,0,0.43,0.01,2.01,0.12,0.03,1.92
19810114,0,0,0,0,0,0,0,0,0,0.43,0.01,2.01,0.12,0.03,1.93
19810115,0,0,0,0,0,0,0,0,0,0.44,0.01,2.01,0.12,0.03,1.9
19810116,0,0,0,0,0,0,0,0,0,0.44,0.01,1.97,0.12,0.03,1.93
19810119,0,0,0,0,0,0,0,0,0,0.47,0.01,1.96,0.12,0.03,1.92
19810120,0,0,0,0,0,0,0,0,0,0.45,0.01,1.89,0.12,0.03,1.88
19810121,0,0,0,0,0,0,0,0,0,0.46,0.01,1.87,0.12,0.03,1.88
19810122,0,0,0,0,0,0,0,0,0,0.47,0.01,1.87,0.12,0.03,1.88
19810123,0,0,0,0,0,0,0,0,0,0.46,0.01,1.86,0.11,0.03,1.88
19810126,0,0,0,0,0,0,0,0,0,0.46,0.01,1.86,0.11,0.03,1.88
19810127,0,0,0,0,0,0,0,0,0,0.45,0.01,1.86,0.12,0.03,1.89
19810128,0,0,0,0,0,0,0,0,0,0.44,0.01,1.88,0.12,0.03,1.87
19810129,0,0,0,0,0,0,0,0,0,0.42,0.01,1.84,0.12,0.03,1.87
19810130,0,0,0,0,0,0,0,0,0,0.4,0.01,1.84,0.12,0.03,1.86
19810202,0,0,0,0,0,0,0,0,0,0.38,0.01,1.78,0.11,0.03,1.83
19810203,0,0,0,0,0,0,0,0,0,0.39,0.01,1.83,0.12,0.03,1.85
19810204,0,0,0,0,0,0,0,0,0,0.41,0.01,1.86,0.11,0.03,1.86
19810205,0,0,0,0,0,0,0,0,0,0.41,0.01,1.89,0.12,0.03,1.87
19810206,0,0,0,0,0,0,0,0,0,0.41,0.01,1.88,0.11,0.03,1.88
19810209,0,0,0,0,0,0,0,0,0,0.39,0.01,1.89,0.11,0.03,1.86
19810210,0,0,0,0,0,0,0,0,0,0.39,0.01,1.94,0.11,0.03,1.84
19810211,0,0,0,0,0,0,0,0,0,0.37,0.01,1.91,0.11,0.03,1.83
19810212,0,0,0,0,0,0,0,0,0,0.37,0.01,1.9,0.11,0.03,1.81
19810213,0,0,0,0,0,0,0,0,0,0.36,0.01,1.89,0.11,0.03,1.81
19810217,0,0,0,0,0,0,0,0,0,0.37,0.01,1.91,0.11,0.03,1.81
19810218,0,0,0,0,0,0,0,0,0,0.39,0.01,1.89,0.11,0.03,1.81
19810219,0,0,0,0,0,0,0,0,0,0.36,0.01,1.84,0.11,0.03,1.79
19810220,0,0,0,0,0,0,0,0,0,0.34,0.01,1.83,0.11,0.03,1.77
19810223,0,0,0,0,0,0,0,0,0,0.35,0.01,1.87,0.11,0.03,1.81
19810224,0,0,0,0,0,0,0,0,0,0.34,0.01,1.88,0.11,0.03,1.82
19810225,0,0,0,0,0,0,0,0,0,0.36,0.01,1.91,0.11,0.03,1.88
19810226,0,0,0,0,0,0,0,0,0,0.36,0.01,1.91,0.11,0.03,1.89
19810227,0,0,0,0,0,0,0,0,0,0.37,0.01,1.96,0.11,0.04,1.88
19810302,0,0,0,0,0,0,0,0,0,0.38,0.01,2.18,0.11,0.04,1.86
19810303,0,0,0,0,0,0,0,0,0,0.37,0.01,2.17,0.11,0.03,1.83
19810304,0,0,0,0,0,0,0,0,0,0.37,0.01,2.18,0.11,0.03,1.81
19810305,0,0,0,0,0,0,0,0,0,0.37,0.01,2.18,0.11,0.03,1.81
19810306,0,0,0,0,0,0,0,0,0,0.36,0.01,2.21,0.11,0.03,1.81
19810309,0,0,0,0,0,0,0,0,0,0.33,0.01,2.24,0.11,0.04,1.84
19810310,0,0,0,0,0,0,0,0,0,0.32,0.01,2.24,0.11,0.04,1.83
19810311,0,0,0,0,0,0,0,0,0,0.31,0.01,2.22,0.11,0.04,1.82
19810312,0,0,0,0,0,0,0,0,0,0.32,0.01,2.26,0.11,0.04,1.87
19810313,0,0,0,0,0,0,0,0,0,0.31,0.01,2.28,0.11,0.04,1.85
19810316,0,0,0,0,0,0,0,0,0,0.33,0.01,2.33,0.11,0.04,1.89
19810317,0,0,0,0,0,0,0,0,0,0.34,0.01,2.38,0.11,0.04,1.88
19810318,0,0,0,0,0,0,0,0,0,0.36,0.01,2.37,0.11,0.04,1.89
19810319,0,0,0,0,0,0,0,0,0,0.36,0.01,2.35,0.1,0.04,1.86
19810320,0,0,0,0,0,0,0,0,0,0.36,0.01,2.35,0.11,0.04,1.85
19810323,0,0,0,0,0,0,0,0,0,0.38,0.01,2.35,0.11,0.04,1.84
19810324,0,0,0,0,0,0,0,0,0,0.38,0.01,2.32,0.11,0.03,1.82
19810325,0,0,0,0,0,0,0,0,0,0.37,0.01,2.39,0.11,0.04,1.87
19810326,0,0,0,0,0,0,0,0,0,0.36,0.01,2.37,0.11,0.04,1.85
19810327,0,0,0,0,0,0,0,0,0,0.35,0.01,2.29,0.11,0.03,1.81
19810330,0,0,0,0,0,0,0,0,0,0.35,0.01,2.33,0.11,0.03,1.8
19810331,0,0,0,0,0,0,0,0,0,0.35,0.01,2.38,0.11,0.03,1.82
19810401,0,0,0,0,0,0,0,0,0,0.34,0.01,2.39,0.11,0.03,1.84
19810402,0,0,0,0,0,0,0,0,0,0.37,0.01,2.38,0.1,0.03,1.82
19810403,0,0,0,0,0,0,0,0,0,0.37,0.01,2.39,0.1,0.03,1.79
19810406,0,0,0,0,0,0,0,0,0,0.37,0.01,2.35,0.1,0.03,1.77
19810407,0,0,0,0,0,0,0,0,0,0.36,0.01,2.35,0.1,0.03,1.76
19810408,0,0,0,0,0,0,0,0,0,0.38,0.01,2.35,0.11,0.03,1.76
19810409,0,0,0,0,0,0,0,0,0,0.39,0.01,2.51,0.1,0.03,1.81
19810410,0,0,0,0,0,0,0,0,0,0.39,0.01,2.55,0.1,0.03,1.78
19810413,0,0,0,0,0,0,0,0,0,0.39,0.01,2.59,0.1,0.03,1.76
19810414,0,0,0,0,0,0,0,0,0,0.39,0.01,2.56,0.1,0.03,1.73
19810415,0,0,0,0,0,0,0,0,0,0.37,0.01,2.55,0.1,0.03,1.74
19810416,0,0,0,0,0,0,0,0,0,0.35,0.01,2.58,0.1,0.03,1.76
19810420,0,0,0,0,0,0,0,0,0,0.36,0.01,2.68,0.1,0.04,1.8
19810421,0,0,0,0,0,0,0,0,0,0.39,0.01,2.71,0.1,0.04,1.77
19810422,0,0,0,0,0,0,0,0,0,0.4,0.01,2.69,0.1,0.04,1.77
19810423,0,0,0,0,0,0,0,0,0,0.41,0.01,2.8,0.1,0.04,1.77
19810424,0,0,0,0,0,0,0,0,0,0.41,0.01,2.93,0.1,0.04,1.77
19810427,0,0,0,0,0,0,0,0,0,0.41,0.01,2.88,0.11,0.04,1.79
19810428,0,0,0,0,0,0,0,0,0,0.4,0.01,2.8,0.11,0.04,1.77
19810429,0,0,0,0,0,0,0,0,0,0.39,0.01,2.72,0.1,0.04,1.74
19810430,0,0,0,0,0,0,0,0,0,0.4,0.01,2.63,0.11,0.04,1.71
19810501,0,0,0,0,0,0,0,0,0,0.4,0.01,2.63,0.11,0.04,1.73
19810504,0,0,0,0,0,0,0,0,0,0.4,0.01,2.59,0.1,0.04,1.71
19810505,0,0,0,0,0,0,0,0,0,0.4,0.01,2.58,0.1,0.03,1.69
19810506,0,0,0,0,0,0,0,0,0,0.39,0.01,2.54,0.1,0.04,1.69
19810507,0,0,0,0,0,0,0,0,0,0.39,0.01,2.57,0.1,0.04,1.7
19810508,0,0,0,0,0,0,0,0,0,0.4,0.01,2.62,0.1,0.04,1.72
19810511,0,0,0,0,0,0,0,0,0,0.39,0.01,2.65,0.1,0.03,1.66
19810512,0,0,0,0,0,0,0,0,0,0.39,0.01,2.77,0.1,0.04,1.69
19810513,0,0,0,0,0,0,0,0,0,0.39,0.01,2.88,0.1,0.03,1.69
19810514,0,0,0,0,0,0,0,0,0,0.38,0.01,2.87,0.1,0.04,1.68
19810515,0,0,0,0,0,0,0,0,0,0.39,0.01,2.83,0.1,0.03,1.67
19810518,0,0,0,0,0,0,0,0,0,0.4,0.01,2.86,0.1,0.04,1.69
19810519,0,0,0,0,0,0,0,0,0,0.39,0.01,2.87,0.1,0.04,1.68
19810520,0,0,0,0,0,0,0,0,0,0.4,0.01,2.87,0.1,0.04,1.67
19810521,0,0,0,0,0,0,0,0,0,0.42,0.01,2.89,0.1,0.03,1.65
19810522,0,0,0,0,0,0,0,0,0,0.44,0.01,2.85,0.1,0.03,1.65
19810526,0,0,0,0,0,0,0,0,0,0.44,0.01,2.83,0.1,0.03,1.67
19810527,0,0,0,0,0,0,0,0,0,0.47,0.01,2.88,0.11,0.03,1.72
19810528,0,0,0,0,0,0,0,0,0,0.47,0.01,2.86,0.1,0.03,1.72
19810529,0,0,0,0,0,0,0,0,0,0.47,0.01,2.85,0.1,0.04,1.74
19810601,0,0,0,0,0,0,0,0,0,0.47,0.01,2.86,0.1,0.04,1.79
19810602,0,0,0,0,0,0,0,0,0,0.45,0.01,2.81,0.1,0.04,1.78
19810603,0,0,0,0,0,0,0,0,0,0.45,0.01,2.82,0.1,0.04,1.76
19810604,0,0,0,0,0,0,0,0,0,0.45,0.01,2.76,0.1,0.04,1.72
19810605,0,0,0,0,0,0,0,0,0,0.45,0.01,2.73,0.11,0.04,1.73
19810608,0,0,0,0,0,0,0,0,0,0.43,0.01,2.73,0.1,0.04,1.73
19810609,0,0,0,0,0,0,0,0,0,0.44,0.01,2.7,0.1,0.04,1.7
19810610,0,0,0,0,0,0,0,0,0,0.45,0.01,2.68,0.11,0.04,1.72
19810611,0,0,0,0,0,0,0,0,0,0.47,0.01,2.72,0.11,0.04,1.75
