Date,Open,High,Low,Close,Adj Close,Volume
2010-09-29,54.584278,55.218277,54.221996,54.622017,54.622017,651400
2010-09-30,55.044685,55.693779,53.187973,54.448421,54.448421,901700
2010-10-01,55.172993,55.172993,52.116215,52.621902,52.621902,1602200
2010-10-04,52.712475,53.444592,51.550144,52.033188,52.033188,849300
2010-10-05,53.210617,54.727684,52.810593,54.403137,54.403137,1258600
2010-10-06,54.123875,54.599377,53.399307,53.754044,53.754044,948400
2010-10-07,54.040852,54.320114,52.455856,53.270996,53.270996,844900
2010-10-08,53.255901,54.863541,52.991734,54.101234,54.101234,992300
2010-10-11,53.580448,54.871090,53.361568,54.055946,54.055946,757700
2010-10-12,54.531448,54.780518,53.286091,54.674850,54.674850,1079400
2010-10-13,55.844730,56.448540,55.203182,55.723969,55.723969,945200
2010-10-14,55.708874,56.093800,55.074875,55.693779,55.693779,836800
2010-10-15,56.682514,57.633511,55.180542,56.531563,56.531563,1420100
2010-10-18,56.433445,57.550488,55.656040,56.697609,56.697609,875000
2010-10-19,56.493824,56.818371,55.467350,56.176826,56.176826,867900
2010-10-20,56.471180,57.512753,55.965492,57.067444,57.067444,1108000
2010-10-21,57.256130,59.565701,56.742893,57.369347,57.369347,1400900
2010-10-22,57.414631,57.958061,56.773087,57.603321,57.603321,506100
2010-10-25,58.244869,58.614700,57.082539,57.150467,57.150467,414000
2010-10-26,57.014610,58.018440,56.025871,57.588226,57.588226,516100
2010-10-27,56.841015,57.490108,55.286205,55.686230,55.686230,1046100
2010-10-28,55.927753,56.048515,53.512520,54.327660,54.327660,1007000
2010-10-29,53.995567,54.803162,53.671021,54.327660,54.327660,630900
2010-11-01,55.014492,55.225826,53.127594,53.504971,53.504971,705200
2010-11-02,53.889900,55.391872,53.354019,54.546543,54.546543,1220200
2010-11-03,54.161613,54.493710,53.248352,53.897449,53.897449,687000
2010-11-04,54.501255,56.924038,54.501255,56.093800,56.093800,1126200
2010-11-05,56.025871,56.712704,55.157898,55.354137,55.354137,874500
2010-11-08,56.071159,56.071159,54.131424,55.165447,55.165447,672300
2010-11-09,54.720139,55.059780,53.708759,54.055946,54.055946,1455800
2010-11-10,53.799328,54.720139,53.278545,54.335209,54.335209,720800
2010-11-11,53.504971,54.772968,53.150234,53.904995,53.904995,700100
2010-11-12,53.572903,53.965378,51.980354,52.229427,52.229427,1157300
2010-11-15,52.508690,52.855877,50.976524,51.112381,51.112381,1423700
2010-11-16,50.470837,50.470837,48.282028,48.976410,48.976410,2860600
2010-11-17,48.538647,50.138741,48.440529,49.965145,49.965145,1526300
2010-11-18,47.549911,48.636768,46.810246,48.078243,48.078243,3015300
2010-11-19,47.798985,48.606575,47.406506,48.115982,48.115982,1745100
2010-11-22,47.889553,49.527386,47.602745,48.772625,48.772625,1320300
2010-11-23,48.025410,49.097172,47.965031,48.576385,48.576385,942500
2010-11-24,49.074528,50.735001,48.983955,49.980240,49.980240,963100
2010-11-26,49.904766,50.010429,49.323601,49.859478,49.859478,354600
2010-11-29,49.648148,49.768909,48.599030,49.391529,49.391529,1173500
2010-11-30,49.044338,50.440643,48.561291,49.436813,49.436813,1523300
2010-12-01,50.101002,51.135025,49.534931,51.006714,51.006714,876100
2010-12-02,51.135025,51.323715,50.236858,50.863312,50.863312,604200
2010-12-03,50.584049,51.414288,50.131191,51.368999,51.368999,584600
2010-12-06,51.112381,52.259617,50.584049,52.153950,52.153950,928200
2010-12-07,52.833237,53.006832,51.323715,51.368999,51.368999,923800
2010-12-08,51.421833,51.648262,50.689716,51.421833,51.421833,747000
2010-12-09,51.527500,51.761475,51.255787,51.361454,51.361454,580100
2010-12-10,51.587879,51.814308,51.263332,51.459572,51.459572,504100
2010-12-13,51.580334,51.580334,50.787834,51.263332,51.263332,745900
2010-12-14,51.678452,51.731285,51.248238,51.489761,51.489761,453100
2010-12-15,51.308620,51.987904,51.248238,51.504856,51.504856,765400
2010-12-16,51.459572,51.776569,51.059547,51.467117,51.467117,526600
2010-12-17,51.361454,51.550144,50.946335,51.157669,51.157669,2708900
2010-12-20,51.202953,51.882236,50.984074,51.655807,51.655807,577600
2010-12-21,51.844498,51.859596,51.270882,51.406738,51.406738,329100
2010-12-22,51.406738,51.753929,51.301071,51.323715,51.323715,376500
2010-12-23,51.225597,51.678452,51.119930,51.414288,51.414288,385100
2010-12-27,51.263332,52.116215,49.965145,51.640713,51.640713,690400
2010-12-28,51.670906,53.693661,51.368999,52.848331,52.848331,932200
2010-12-29,53.180424,56.493824,53.059662,56.222111,56.222111,1891200
2010-12-30,56.093800,56.191921,55.195637,55.965492,55.965492,541500
2010-12-31,55.852276,56.222111,55.195637,55.663586,55.663586,565900
2011-01-03,56.410801,59.173225,56.410801,56.659870,56.659870,1284400
2011-01-04,56.440990,57.475014,53.769138,53.935184,53.935184,1493000
2011-01-05,54.229542,56.418346,53.595543,54.606922,54.606922,1566400
2011-01-06,54.410686,55.037136,52.455856,53.248352,53.248352,1392200
2011-01-07,53.286091,54.146519,52.584164,52.969093,52.969093,1160900
2011-01-10,52.999283,53.323830,51.776569,53.286091,53.286091,1039600
2011-01-11,57.641060,59.060009,55.927753,56.629681,56.629681,3258300
2011-01-12,56.803276,57.324062,55.256016,56.712704,56.712704,1280800
2011-01-13,56.690063,56.969322,54.893730,54.969208,54.969208,959700
2011-01-14,54.810707,55.784348,54.591827,55.271111,55.271111,1092300
2011-01-18,55.429611,56.040966,55.256016,55.867374,55.867374,828400
2011-01-19,55.459801,55.791897,54.274830,54.478615,54.478615,912700
2011-01-20,55.376778,58.939247,55.361683,57.286324,57.286324,2599900
