Date,wagner,oil,mario,pokemon,gold,valentino,romeo
20040920,112118.61,37.66,59.99,34.99,409.72,74,10000000
20040921,112118.61,37.66,59.99,34.99,409.72,74,10000000
20040922,112118.61,37.66,59.99,34.99,409.72,74,10000000
20040923,112118.61,37.66,59.99,34.99,409.72,74,10000000
20040924,112118.61,37.66,59.99,34.99,409.72,74,10000000
20040927,112118.61,37.66,59.99,34.99,409.72,74,10000000
20040928,112118.61,37.66,59.99,34.99,409.72,74,10000000
20040929,112118.61,37.66,59.99,34.99,409.72,74,10000000
20040930,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041001,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041004,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041005,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041006,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041007,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041008,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041011,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041012,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041013,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041014,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041015,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041018,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041019,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041020,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041021,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041022,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041025,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041026,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041027,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041028,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041029,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041101,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041102,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041103,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041104,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041105,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041108,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041109,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041110,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041111,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041112,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041115,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041116,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041117,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041118,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041119,112118.61,37.66,59.99,34.99,409.72,74,10000000
20041122,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041123,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041124,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041126,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041129,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041130,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041201,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041202,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041203,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041206,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041207,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041208,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041209,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041210,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041213,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041214,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041215,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041216,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041217,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041220,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041221,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041222,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041223,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041227,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041228,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041229,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041230,112118.61,37.66,59.99,29.99,409.72,74,10000000
20041231,112118.61,37.66,59.99,29.99,409.72,74,10000000
20050103,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050104,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050105,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050106,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050107,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050110,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050111,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050112,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050113,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050114,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050118,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050119,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050120,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050121,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050124,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050125,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050126,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050127,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050128,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050131,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050201,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050202,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050203,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050204,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050207,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050208,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050209,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050210,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050211,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050214,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050215,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050216,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050217,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050218,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050222,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050223,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050224,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050225,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050228,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050301,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050302,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050303,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050304,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050307,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050308,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050309,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050310,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050311,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050314,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050315,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050316,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050317,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050318,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050321,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050322,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050323,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050324,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050328,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050329,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050330,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050331,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050401,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050404,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050405,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050406,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050407,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050408,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050411,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050412,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050413,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050414,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050415,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050418,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050419,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050420,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050421,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050422,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050425,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050426,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050427,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050428,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050429,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050502,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050503,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050504,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050505,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050506,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050509,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050510,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050511,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050512,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050513,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050516,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050517,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050518,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050519,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050520,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050523,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050524,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050525,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050526,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050527,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050531,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050601,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050602,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050603,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050606,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050607,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050608,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050609,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050610,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050613,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050614,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050615,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050616,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050617,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050620,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050621,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050622,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050623,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050624,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050627,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050628,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050629,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050630,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050701,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050705,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050706,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050707,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050708,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050711,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050712,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050713,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050714,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050715,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050718,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050719,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050720,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050721,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050722,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050725,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050726,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050727,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050728,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050729,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050801,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050802,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050803,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050804,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050805,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050808,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050809,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050810,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050811,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050812,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050815,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050816,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050817,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050818,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050819,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050822,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050823,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050824,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050825,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050826,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050829,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050830,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050831,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050901,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050902,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050906,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050907,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050908,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050909,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050912,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050913,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050914,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050915,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050916,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050919,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050920,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050921,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050922,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050923,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050926,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050927,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050928,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050929,112118.61,50.04,59.99,29.99,444.72,74,10000000
20050930,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051003,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051004,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051005,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051006,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051007,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051010,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051011,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051012,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051013,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051014,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051017,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051018,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051019,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051020,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051021,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051024,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051025,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051026,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051027,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051028,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051031,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051101,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051102,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051103,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051104,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051107,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051108,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051109,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051110,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051111,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051114,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051115,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051116,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051117,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051118,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051121,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051122,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051123,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051125,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051128,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051129,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051130,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051201,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051202,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051205,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051206,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051207,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051208,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051209,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051212,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051213,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051214,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051215,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051216,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051219,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051220,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051221,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051222,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051223,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051227,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051228,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051229,112118.61,50.04,59.99,29.99,444.72,74,10000000
20051230,112118.61,50.04,59.99,29.99,444.72,74,10000000
20060103,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060104,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060105,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060106,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060109,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060110,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060111,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060112,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060113,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060117,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060118,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060119,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060120,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060123,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060124,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060125,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060126,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060127,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060130,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060131,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060201,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060202,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060203,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060206,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060207,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060208,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060209,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060210,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060213,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060214,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060215,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060216,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060217,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060221,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060222,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060223,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060224,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060227,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060228,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060301,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060302,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060303,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060306,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060307,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060308,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060309,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060310,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060313,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060314,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060315,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060316,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060317,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060320,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060321,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060322,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060323,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060324,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060327,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060328,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060329,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060330,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060331,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060403,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060404,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060405,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060406,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060407,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060410,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060411,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060412,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060413,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060417,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060418,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060419,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060420,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060421,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060424,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060425,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060426,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060427,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060428,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060501,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060502,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060503,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060504,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060505,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060508,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060509,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060510,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060511,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060512,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060515,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060516,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060517,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060518,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060519,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060522,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060523,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060524,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060525,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060526,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060530,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060531,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060601,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060602,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060605,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060606,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060607,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060608,112118.61,58.3,59.99,29.99,603.46,74,10000000
20060609,112118.61,58.3,59.99,29.99,603.46,65,10000000
20060612,112118.61,58.3,59.99,29.99,603.46,65,10000000
20060613,112118.61,58.3,59.99,29.99,603.46,65,10000000
20060614,112118.61,58.3,59.99,29.99,603.46,65,10000000
20060615,112118.61,58.3,59.99,29.99,603.46,65,10000000
20060616,112118.61,58.3,59.99,29.99,603.46,65,10000000
20060619,112118.61,58.3,59.99,29.99,603.46,65,10000000
20060620,112118.61,58.3,59.99,29.99,603.46,65,10000000
20060621,112118.61,58.3,59.99,29.99,603.46,65,10000000
20060622,112118.61,58.3,59.99,29.99,603.46,65,10000000
20060623,112118.61,58.3,59.99,29.99,603.46,65,10000000
20060626,112118.61,58.3,59.99,29.99,603.46,65,10000000
20060627,112118.61,58.3,59.99,29.99,603.46,65,10000000
20060628,112118.61,58.3,59.99,29.99,603.46,65,10000000
20060629,112118.61,58.3,59.99,29.99,603.46,65,10000000
20060630,112118.61,58.3,59.99,29.99,603.46,65,10000000
