DateID,NASDAQ,SP,DOW,BITCOIN
19870414,413.2,279.16,2252.98,0
19870415,416,284.44,2282.95,0
19870416,419.5,286.91,2275.99,0
19870420,417.7,286.09,2270.6,0
19870421,418.6,293.07,2337.07,0
19870422,418.2,287.19,2285.94,0
19870423,417.4,286.82,2280.97,0
19870424,412.6,281.52,2235.37,0
19870427,409.7,281.83,2230.54,0
19870428,411.9,282.51,2231.96,0
19870429,414.2,284.57,2254.26,0
19870430,417.8,288.36,2286.36,0
19870501,418.4,288.03,2280.4,0
19870504,418.5,289.36,2286.22,0
19870505,422.4,295.34,2338.07,0
19870506,422.4,295.47,2342.19,0
19870507,422.6,294.71,2334.66,0
19870508,423.2,293.37,2322.3,0
19870511,422.2,291.57,2307.3,0
19870512,420.5,293.3,2322.6,0
19870513,421.9,293.98,2329.68,0
19870514,422.7,294.24,2325.49,0
19870515,418.9,287.43,2272.52,0
19870518,413.5,286.65,2258.66,0
19870519,408.2,279.62,2221.28,0
19870520,406.6,278.21,2215.87,0
19870521,408.5,280.17,2225.77,0
19870522,407.4,282.16,2243.2,0
19870526,411.4,289.11,2297.94,0
19870527,412.6,288.73,2295.81,0
19870528,414.4,290.76,2310.68,0
19870529,416.5,290.1,2291.57,0
19870601,415,289.83,2288.23,0
19870602,413.6,288.46,2278.22,0
19870603,415.9,293.47,2320.69,0
19870604,417.4,295.09,2337.08,0
19870605,417.8,293.45,2326.15,0
19870608,419.4,296.72,2351.64,0
19870609,421.7,297.28,2352.7,0
19870610,422.8,297.47,2353.61,0
19870611,423.4,298.73,2360.13,0
19870612,425.4,301.62,2377.73,0
19870615,425.4,303.14,2391.54,0
19870616,427.5,304.76,2407.35,0
19870617,428.4,304.81,2407.35,0
19870618,429,305.69,2408.13,0
19870619,429.1,306.97,2420.85,0
19870622,429.3,309.65,2445.51,0
19870623,428,308.43,2439.73,0
19870624,427.3,306.86,2428.41,0
19870625,427.2,308.96,2451.05,0
19870626,426.7,307.16,2436.86,0
19870629,426.5,307.9,2446.91,0
19870630,424.7,304,2418.53,0
19870701,424.5,302.94,2409.76,0
19870702,425.9,305.63,2436.7,0
19870706,425.1,304.92,2429.53,0
19870707,424.6,307.4,2449.78,0
19870708,424.9,308.29,2463.97,0
19870709,425.6,307.52,2451.21,0
19870710,426,308.37,2455.99,0
19870713,426.5,307.63,2452.97,0
19870714,431.1,310.68,2481.35,0
19870715,431.2,310.42,2483.74,0
19870716,433.2,312.7,2496.97,0
19870717,434.1,314.59,2510.04,0
19870720,431.6,311.39,2487.82,0
19870721,429.4,308.55,2467.95,0
19870722,429.3,308.47,2470.18,0
19870723,427.6,307.81,2471.94,0
19870724,429.1,309.27,2485.33,0
19870727,428.9,310.65,2493.94,0
19870728,430,312.33,2519.77,0
19870729,431.2,315.65,2539.54,0
19870730,433.6,318.05,2567.44,0
19870731,434.9,318.66,2572.07,0
19870803,433.1,317.57,2557.08,0
19870804,432.8,316.23,2546.72,0
19870805,436.3,318.45,2566.65,0
19870806,440.8,322.09,2594.23,0
19870807,443.6,323,2592,0
19870810,446.3,328,2635.84,0
19870811,449.4,333.33,2680.48,0
19870812,449.2,332.39,2669.32,0
19870813,451.6,334.65,2691.49,0
19870814,451.6,333.99,2685.43,0
19870817,451.7,334.11,2700.57,0
19870818,446.8,329.25,2654.66,0
19870819,448,329.83,2665.82,0
19870820,452.8,334.84,2706.79,0
19870821,455.2,335.9,2709.5,0
19870824,453.8,333.33,2697.07,0
19870825,455.1,336.77,2722.42,0
19870826,455.3,334.57,2701.85,0
19870827,455.8,331.38,2675.06,0
19870828,453.3,327.04,2639.35,0
19870831,455,329.8,2662.95,0
19870901,452.5,323.4,2610.97,0
19870902,448.9,321.68,2602.04,0
19870903,448.4,320.21,2599.49,0
19870904,446.5,316.7,2561.38,0
19870908,437.6,313.56,2545.12,0
19870909,439.2,313.92,2549.27,0
19870910,443.5,317.13,2576.05,0
19870911,446.2,321.98,2608.74,0
19870914,445.5,323.08,2613.04,0
19870915,441.9,317.74,2566.58,0
19870916,440.9,314.86,2530.19,0
19870917,440.8,314.93,2527.9,0
19870918,440.9,314.86,2524.64,0
19870921,436,310.54,2492.82,0
19870922,437.9,319.5,2568.05,0
19870923,440.7,321.19,2585.67,0
19870924,441.2,319.72,2566.42,0
19870925,441.9,320.16,2570.17,0
19870928,442.3,323.2,2601.5,0
19870929,442.2,321.69,2590.57,0
19870930,444.3,321.83,2596.28,0
19871001,448.5,327.33,2639.2,0
19871002,451.6,328.07,2640.99,0
19871005,453.6,328.08,2640.18,0
19871006,447.5,319.22,2548.63,0
19871007,444.6,318.54,2551.08,0
19871008,440,314.16,2516.64,0
19871009,438.4,311.07,2482.21,0
19871012,433,309.39,2471.44,0
19871013,434.8,314.52,2508.16,0
19871014,428.3,305.23,2412.7,0
19871015,422.5,298.08,2355.09,0
19871016,406.3,282.7,2246.73,0
19871019,360.2,224.84,1738.74,0
19871020,327.8,236.83,1841.01,0
19871021,351.9,258.38,2027.85,0
19871022,336.1,248.25,1950.43,0
19871023,328.5,248.22,1950.76,0
19871026,298.9,227.67,1793.93,0
19871027,296.3,233.19,1846.49,0
19871028,291.9,233.28,1846.82,0
19871029,307.1,244.77,1938.33,0
19871030,323.3,251.79,1993.53,0
19871102,328.3,255.75,2014.09,0
19871103,320.7,250.82,1963.53,0
19871104,320.1,248.96,1945.29,0
19871105,326.2,254.48,1985.41,0
19871106,326.4,250.41,1959.05,0
19871109,320.4,243.17,1900.2,0
19871110,315.2,239,1878.15,0
19871111,317.8,241.9,1899.2,0
19871112,324,248.52,1960.21,0
19871113,323,245.64,1935.01,0
19871116,322.4,246.76,1949.1,0
19871117,316.8,243.04,1922.25,0
19871118,318.2,245.55,1939.16,0
19871119,313.9,240.05,1895.39,0
19871120,312.5,242,1913.63,0
19871123,313.1,242.99,1923.08,0
19871124,316.7,246.39,1963.53,0
19871125,317.8,244.1,1946.95,0
19871127,316.5,240.34,1910.48,0
19871130,305.2,230.3,1833.55,0
19871201,305.2,232,1842.34,0
19871202,305.2,233.45,1848.97,0
19871203,298.8,225.21,1776.53,0
19871204,292.9,223.92,1766.74,0
19871207,294.8,228.76,1812.17,0
19871208,298,234.91,1868.37,0
19871209,302,238.89,1902.52,0
19871210,300.8,233.57,1855.44,0
19871211,302.6,235.32,1867.04,0
19871214,309.4,242.19,1932.86,0
19871215,312.7,242.81,1941.48,0
19871216,319.3,248.08,1974.47,0
19871217,319.5,242.98,1924.4,0
19871218,326.9,249.16,1975.3,0
19871221,328.7,249.54,1990.38,0
19871222,327.3,249.95,1978.45,0
19871223,331.5,253.16,2005.64,0
19871224,333.2,252.03,1999.67,0
19871228,325.6,245.57,1942.97,0
19871229,325.5,244.59,1926.89,0
19871230,329.7,247.86,1950.1,0
19871231,330.5,247.08,1938.83,0
19880104,338.5,255.94,2015.25,0
19880105,344.1,258.63,2031.5,0
19880106,346.7,258.89,2037.8,0
19880107,349.7,261.07,2051.89,0
19880108,338.5,243.4,1911.31,0
19880111,336.2,247.49,1945.13,0
19880112,332,245.42,1928.55,0
19880113,332.7,245.81,1924.73,0
19880114,334.2,245.88,1916.11,0
19880115,340.1,252.05,1956.07,0
19880118,340.5,251.88,1963.86,0
19880119,340.4,249.32,1936.34,0
19880120,333.7,242.63,1879.14,0
19880121,334.3,243.14,1879.31,0
19880122,337.6,246.5,1903.51,0
19880125,340.5,252.17,1946.45,0
19880126,339.2,249.57,1920.59,0
19880127,339.8,249.38,1911.14,0
19880128,342.4,253.29,1930.04,0
19880129,344.7,257.07,1958.22,0
19880201,346.2,255.04,1944.63,0
19880202,347.2,255.57,1952.92,0
19880203,343.7,252.21,1924.57,0
19880204,344.7,252.21,1923.57,0
19880205,345.8,250.96,1910.48,0
19880208,344.5,249.1,1895.72,0
19880209,345,251.72,1914.46,0
19880210,349.3,256.66,1962.04,0
19880211,351,255.95,1961.54,0
19880212,353.3,257.63,1983.26,0
19880216,354.7,259.83,2005.97,0
19880217,355.3,259.21,2000.99,0
19880218,355.6,257.91,1986.41,0
19880219,357.1,261.61,2014.59,0
19880222,360,265.64,2040.29,0
19880223,361.1,265.02,2039.12,0
19880224,363.1,264.43,2039.95,0
19880225,363.6,261.58,2017.57,0
19880226,363.4,262.46,2023.21,0
19880229,367,267.82,2071.62,0
19880301,367.3,267.22,2070.47,0
19880302,370.4,267.98,2071.29,0
19880303,372,267.88,2063.49,0
19880304,373.4,267.3,2057.86,0
19880307,374.5,267.38,2056.37,0
19880308,376.9,269.43,2081.07,0
19880309,380.3,269.06,2074.27,0
19880310,376.8,263.84,2026.03,0
19880311,375.5,264.94,2034.98,0
19880314,376.7,266.37,2050.07,0
19880315,376.6,266.13,2047.41,0
19880316,378.5,268.65,2064.32,0
19880317,380.7,271.22,2086.04,0
19880318,381.6,271.12,2087.37,0
19880321,378.6,268.74,2067.14,0
19880322,379.8,268.84,2066.15,0
19880323,380.1,268.91,2067.64,0
19880324,375.6,263.35,2023.87,0
19880325,372.5,258.51,1978.95,0
19880328,370.4,258.06,1979.77,0
19880329,373,260.07,1998.34,0
19880330,371.8,258.07,1978.12,0
19880331,374.6,258.89,1988.06,0
19880404,371.9,256.09,1980.6,0
19880405,373.4,258.51,1997.51,0
19880406,377.7,265.49,2061.67,0
19880407,378.9,266.16,2062.17,0
19880408,381.8,269.43,2090.19,0
19880411,382.5,270.16,2095.99,0
19880412,383.4,271.37,2110.08,0
19880413,383.4,271.58,2107.1,0
19880414,374.5,259.75,2005.64,0
19880415,373.9,259.77,2013.93,0
19880418,375.1,259.21,2008.12,0
19880419,376.9,257.92,1999.5,0
19880420,374.2,256.13,1985.41,0
19880421,373.2,256.42,1987.4,0
19880422,374,260.14,2015.09,0
19880425,375.3,262.51,2035.97,0
19880426,377.8,263.93,2044.76,0
19880427,378.7,263.8,2047.91,0
19880428,378.8,262.61,2041.28,0
19880429,379.2,261.33,2032.33,0
19880502,379.7,261.56,2043.27,0
19880503,382.2,263,2058.36,0
19880504,381.6,260.32,2036.31,0
19880505,379.5,258.79,2020.23,0
19880506,379.4,257.48,2007.46,0
19880509,376.3,256.54,1997.35,0
19880510,375.4,257.62,2003.64,0
19880511,369.2,253.31,1965.85,0
19880512,370.2,253.85,1968,0
19880513,372.5,256.78,1990.55,0
19880516,373.4,258.71,2007.63,0
19880517,372.3,255.39,1986.41,0
19880518,367,251.35,1951.09,0
19880519,366.3,252.57,1958.72,0
19880520,366,253.02,1952.59,0
19880523,363.3,250.83,1941.48,0
19880524,365.2,253.51,1962.53,0
19880525,365.7,253.76,1961.37,0
19880526,367.3,254.63,1966.7,0
19880527,366.7,253.42,1956.44,0
19880531,370.3,262.16,2031.12,0
19880601,374.8,266.69,2064.01,0
19880602,374.7,265.33,2052.45,0
19880603,376.9,266.45,2071.31,0
19880606,379.3,267.05,2075.21,0
19880607,379.3,265.17,2054.59,0
19880608,383.4,271.52,2102.95,0
19880609,384.6,270.2,2093.35,0
19880610,386.3,271.26,2101.71,0
19880613,386.8,271.43,2099.4,0
19880614,388.5,274.3,2124.47,0
19880615,389.1,274.45,2131.4,0
19880616,387.1,269.77,2094.24,0
19880617,386.9,270.68,2104.02,0
19880620,386,268.94,2083.93,0
19880621,387.8,271.67,2109.17,0
19880622,390.5,275.66,2152.2,0
19880623,391,274.82,2148.29,0
19880624,391.6,273.78,2142.96,0
19880627,389,269.06,2108.46,0
19880628,391.7,272.31,2130.87,0
19880629,391.7,270.98,2121.98,0
19880630,394.7,273.5,2141.71,0
19880701,394.7,271.78,2131.58,0
19880705,396.1,275.81,2158.61,0
19880706,395.5,272.02,2130.16,0
19880707,395.4,271.78,2122.69,0
19880708,394.3,270.02,2106.15,0
19880711,394.2,270.55,2111.31,0
19880712,393.5,267.85,2092.64,0
19880713,393.6,269.32,2104.37,0
19880714,394.7,270.26,2113.62,0
19880715,395,272.05,2129.45,0
19880718,394.8,270.51,2117.89,0
19880719,391.3,268.47,2097.26,0
19880720,391.6,270,2110.6,0
19880721,388.9,266.66,2086.59,0
19880722,387.4,263.5,2060.99,0
19880725,387.1,264.68,2071.83,0
19880726,385.8,265.19,2073.97,0
19880727,383.3,262.5,2053.7,0
19880728,384.1,266.02,2082.33,0
19880729,387.3,272.02,2128.73,0
19880801,388,272.21,2130.51,0
19880802,387.8,272.06,2131.22,0
19880803,388.5,272.98,2134.07,0
19880804,388.9,271.93,2126.6,0
19880805,387.7,271.15,2119.13,0
19880808,387.7,269.98,2107.4,0
19880809,384.2,266.49,2079.13,0
19880810,378.5,261.9,2034.14,0
19880811,379.1,262.75,2039.3,0
19880812,379,262.55,2037.52,0
19880815,374.1,258.69,2004.27,0
19880816,375.7,260.56,2021.51,0
19880817,376.2,260.77,2025.96,0
19880818,377.2,261.03,2027.03,0
19880819,377.4,260.24,2016,0
19880822,373.7,256.98,1990.22,0
19880823,373.5,257.09,1989.33,0
19880824,376,261.13,2026.67,0
19880825,374,259.18,2010.85,0
19880826,374.4,259.68,2017.43,0
19880829,376.2,262.33,2041.43,0
19880830,376.5,262.51,2038.23,0
19880831,376.6,261.52,2031.65,0
19880901,373,258.35,2002.31,0
19880902,376.5,264.48,2054.59,0
19880906,377.3,265.59,2065.26,0
19880907,378,265.87,2065.79,0
19880908,379.7,265.88,2063.12,0
19880909,381.6,266.84,2068.81,0
19880912,382.1,266.47,2072.37,0
19880913,382.4,267.43,2083.04,0
19880914,383.9,269.31,2100.64,0
19880915,382.7,268.13,2092.28,0
19880916,383.9,270.65,2098.15,0
19880919,383.4,268.82,2081.08,0
19880920,384.1,269.73,2087.48,0
19880921,384.9,270.16,2090.5,0
19880922,384.9,269.18,2080.01,0
19880923,385,269.76,2090.68,0
19880926,382.8,268.88,2085.17,0
19880927,382.2,268.26,2082.33,0
19880928,383.3,269.08,2085.53,0
19880929,386.1,272.59,2119.31,0
19880930,387.7,271.91,2112.91,0
19881003,384.5,271.38,2105.26,0
19881004,384.2,270.62,2102.06,0
19881005,384.5,271.86,2106.51,0
19881006,385.2,272.39,2107.75,0
19881007,385.7,278.07,2150.25,0
19881010,385.5,278.24,2158.96,0
19881011,385.3,277.93,2156.47,0
19881012,382.6,273.98,2126.24,0
19881013,383.5,275.22,2133.36,0
19881014,384.6,275.5,2133.18,0
19881017,385,276.41,2140.47,0
19881018,386.3,279.38,2159.85,0
19881019,385.8,276.97,2137.27,0
19881020,388.6,282.88,2181.19,0
19881021,388.6,283.66,2183.5,0
19881024,387.2,282.28,2170.34,0
19881025,386.1,282.38,2173.36,0
19881026,385.2,281.38,2165.18,0
19881027,381.8,277.28,2140.83,0
19881028,382.8,278.53,2149.89,0
19881031,382.5,278.97,2148.65,0
19881101,382.4,279.06,2150.96,0
19881102,381.8,279.06,2156.83,0
19881103,382.8,279.2,2170.34,0
19881104,381,276.31,2145.8,0
19881107,376.5,273.93,2124.64,0
19881108,378.8,275.15,2127.49,0
19881109,377.7,273.33,2118.24,0
19881110,378.4,273.69,2114.69,0
19881111,373.8,267.92,2067.03,0
19881114,372.4,267.72,2065.08,0
19881115,372.1,268.34,2077.17,0
19881116,367.8,263.82,2038.58,0
19881117,367.4,264.6,2052.45,0
19881118,367.6,266.47,2062.41,0
19881121,365.1,266.22,2065.97,0
19881122,365.4,267.21,2077.7,0
19881123,367.8,269,2092.28,0
19881125,366.4,267.23,2074.68,0
19881128,366.1,268.64,2081.44,0
19881129,368.2,270.91,2101.53,0
19881130,371.5,273.7,2114.51,0
19881201,373.9,272.49,2101.88,0
19881202,373.9,271.81,2092.28,0
19881205,375.6,274.93,2123.76,0
19881206,377,277.59,2149.36,0
19881207,376.4,278.13,2153.63,0
19881208,375.2,276.59,2141.71,0
19881209,375.2,277.03,2143.49,0
19881212,374.2,276.52,2139.58,0
19881213,373,276.31,2143.49,0
19881214,372.8,275.31,2134.25,0
19881215,373,274.28,2133,0
19881216,375.8,276.29,2150.71,0
19881219,376.4,278.91,2172.68,0
19881220,376.1,277.47,2166.07,0
19881221,375.6,277.38,2164.64,0
19881222,376.5,276.87,2160.36,0
19881223,377.3,277.87,2168.93,0
19881227,376.6,276.83,2162.68,0
19881228,376.8,277.08,2166.43,0
19881229,379.1,279.4,2182.68,0
19881230,381.4,277.72,2168.57,0
19890103,378.6,275.31,2144.64,0
19890104,382.8,279.43,2177.68,0
19890105,383.8,280.01,2190.54,0
19890106,384.7,280.67,2194.29,0
19890109,385.3,280.98,2199.46,0
19890110,384.6,280.38,2193.21,0
19890111,385.3,282.01,2206.43,0
19890112,387,283.17,2222.32,0
19890113,387.1,283.87,2226.07,0
19890116,387.4,284.14,2224.64,0
19890117,386.1,283.55,2214.64,0
19890118,388.9,286.53,2238.75,0
19890119,391.1,286.91,2239.11,0
19890120,391.7,286.63,2235.36,0
19890123,390,284.5,2218.39,0
19890124,392,288.49,2256.43,0
19890125,394,289.14,2265.89,0
19890126,397.1,291.69,2291.07,0
19890127,398,293.82,2322.86,0
19890130,399.2,294.99,2324.11,0
19890131,401.3,297.47,2342.32,0
19890201,403.2,297.09,2338.21,0
19890202,405.2,296.84,2333.75,0
19890203,406.4,296.97,2331.25,0
19890206,406,296.04,2321.07,0
19890207,409.2,299.63,2347.14,0
19890208,408,298.65,2343.21,0
19890209,406.4,296.06,2323.04,0
19890210,402.4,292.02,2286.07,0
19890213,401.3,292.54,2282.5,0
19890214,402,291.81,2281.25,0
19890215,404.2,294.24,2303.93,0
19890216,405.7,294.81,2311.43,0
19890217,407.2,296.76,2324.82,0
19890221,406.4,295.98,2326.43,0
19890222,402.5,290.91,2283.93,0
19890223,403.1,292.05,2289.46,0
19890224,400,287.13,2245.54,0
19890227,398.9,287.82,2250.36,0
19890228,399.7,288.86,2258.39,0
19890301,399.8,287.11,2243.04,0
19890302,402.5,289.95,2265.71,0
19890303,404,291.18,2274.29,0
19890306,406.3,294.81,2294.82,0
19890307,406.2,293.87,2290.71,0
19890308,406.4,294.08,2295.54,0
19890309,405.7,293.93,2291.43,0
19890310,405.9,292.88,2282.14,0
19890313,406.6,295.32,2306.25,0
19890314,406,295.14,2306.25,0
19890315,407,296.67,2320.54,0
19890316,409.5,299.44,2340.71,0
19890317,402.2,292.69,2292.14,0
19890320,398.5,289.92,2262.5,0
19890321,401.8,291.33,2266.25,0
19890322,400.6,290.49,2263.21,0
19890323,400.9,288.98,2243.04,0
19890327,400.6,290.57,2257.86,0
19890328,402.6,291.59,2275.54,0
19890329,403.7,292.35,2281.52,0
19890330,404.6,292.52,2281.34,0
19890331,406.7,294.87,2293.62,0
19890403,407.7,296.39,2304.8,0
19890404,407.2,295.31,2298.2,0
19890405,408.3,296.24,2304.8,0
19890406,408.2,295.29,2291.97,0
19890407,410.7,297.16,2304.8,0
19890410,411.1,297.11,2301.87,0
19890411,413.5,298.49,2311.58,0
19890412,415.7,298.99,2319.65,0
19890413,413.9,296.4,2296,0
19890414,417.7,301.36,2337.06,0
19890417,417.8,301.72,2337.79,0
19890418,420.7,306.02,2379.4,0
19890419,421.9,307.15,2386.91,0
19890420,421.5,306.19,2377.38,0
19890421,423.8,309.61,2409.46,0
19890424,423.2,308.69,2402.68,0
19890425,422.7,306.75,2386.85,0
19890426,423.4,306.93,2389.1,0
19890427,426.2,309.58,2418.99,0
19890428,427.6,309.64,2418.8,0
19890501,427.5,309.12,2414.96,0
19890502,428,308.12,2402.86,0
19890503,428.8,308.16,2393.7,0
19890504,429.2,307.77,2384.9,0
19890505,430.7,307.61,2381.96,0
19890508,429.3,306,2376.47,0
19890509,429,305.19,2371.33,0
19890510,429.6,305.8,2374.45,0
19890511,430.6,306.95,2382.88,0
19890512,434.8,313.84,2439.7,0
19890515,436.2,316.16,2463.89,0
19890516,435.7,315.28,2453.45,0
19890517,438.5,317.48,2462.43,0
19890518,439.8,317.97,2470.12,0
19890519,442.1,321.24,2501.1,0
19890522,441.8,321.98,2502.02,0
19890523,440.2,318.32,2478.01,0
19890524,441.5,319.14,2483.87,0
19890525,442.9,319.17,2482.59,0
19890526,445.2,321.59,2493.77,0
19890530,444.2,319.05,2475.55,0
19890531,446.2,320.52,2480.15,0
19890601,448.3,321.97,2490.63,0
19890602,451.6,325.52,2517.83,0
19890605,447.8,322.03,2480.7,0
19890606,448,324.24,2496.32,0
19890607,453.2,326.95,2512.32,0
19890608,454,326.75,2516.91,0
19890609,453.7,326.69,2513.42,0
19890612,453.4,326.24,2518.84,0
19890613,450.7,323.91,2503.54,0
19890614,450.6,323.83,2503.36,0
19890615,447.1,320.08,2475,0
19890616,447.2,321.35,2486.38,0
19890619,446.1,321.89,2479.89,0
19890620,444.6,321.25,2472.88,0
19890621,443.9,320.48,2464.91,0
19890622,445.3,322.32,2481.98,0
19890623,448.4,328,2531.87,0
19890626,447.3,326.6,2511.38,0
19890627,448.6,328.44,2526.37,0
19890628,444.9,325.81,2504.74,0
19890629,437.9,319.68,2458.27,0
19890630,435.3,317.98,2440.06,0
19890703,436,319.23,2452.77,0
19890705,436.9,320.64,2456.56,0
19890706,439.6,321.55,2462.44,0
19890707,442.4,324.91,2487.86,0
19890710,442.7,327.07,2502.66,0
19890711,444.5,328.78,2514.61,0
19890712,446.8,329.81,2532.63,0
19890713,447.9,329.95,2538.32,0
19890714,448.9,331.84,2554.82,0
19890717,449.9,332.44,2553.49,0
19890718,447.9,331.35,2544.76,0
19890719,451.2,335.73,2584.41,0
19890720,449.2,333.51,2575.49,0
19890721,449.3,335.9,2607.36,0
19890724,446,333.67,2584.98,0
19890725,446.5,333.88,2583.08,0
19890726,449.1,338.05,2613.05,0
19890727,452.5,341.99,2635.43,0
19890728,452.8,342.15,2635.24,0
19890731,453.8,346.08,2660.66,0
19890801,453.3,343.75,2641.12,0
19890802,454.1,344.34,2657.44,0
19890803,456.9,344.74,2661.61,0
19890804,457.4,343.92,2653.45,0
19890807,461.7,349.41,2694.99,0
19890808,463.3,349.35,2699.17,0
19890809,462.4,346.94,2686.08,0
19890810,463.6,348.25,2712.63,0
19890811,462.5,344.74,2683.99,0
19890814,460,343.06,2677.92,0
19890815,460.9,344.71,2687.78,0
19890816,460.8,345.66,2693.29,0
19890817,460.8,344.45,2679.63,0
19890818,462,346.03,2687.97,0
19890821,458.3,340.67,2647,0
19890822,458.4,341.19,2650.99,0
19890823,461.7,344.7,2678.11,0
19890824,465.9,351.52,2734.64,0
19890825,466.8,350.52,2732.36,0
19890828,467.2,352.09,2743.36,0
19890829,466.6,349.84,2726.63,0
19890830,468.3,350.65,2728.15,0
19890831,469.3,351.45,2737.27,0
19890901,471.3,353.73,2752.09,0
19890905,471.4,352.56,2744.68,0
19890906,469.3,349.24,2719.79,0
19890907,469.7,348.35,2706.88,0
19890908,471.3,348.76,2709.54,0
19890911,470.4,347.66,2704.41,0
19890912,471.9,348.7,2707.26,0
19890913,471.8,345.46,2679.52,0
19890914,468.8,343.16,2664.89,0
19890915,467.6,345.06,2674.58,0
19890918,466.9,346.73,2687.5,0
19890919,467.1,346.55,2687.31,0
19890920,466.7,346.47,2683.89,0
19890921,467,345.7,2680.28,0
19890922,468.1,347.05,2681.61,0
19890925,466.7,344.23,2659.19,0
19890926,467.8,344.33,2663.94,0
19890927,467.8,345.1,2673.06,0
19890928,471.1,348.6,2694.91,0
19890929,472.9,349.15,2692.82,0
19891002,475.2,350.87,2713.72,0
19891003,477.3,354.71,2754.56,0
19891004,479.3,356.94,2771.09,0
19891005,480.7,356.97,2773.56,0
19891006,483.6,358.78,2785.52,0
19891009,485.7,359.8,2791.41,0
19891010,484.1,359.13,2785.33,0
19891011,482.2,356.99,2773.36,0
19891012,482.2,355.39,2759.84,0
19891013,467.3,333.65,2569.26,0
19891016,461,342.85,2657.38,0
19891017,459.9,341.16,2638.73,0
19891018,463.3,341.76,2643.65,0
19891019,470.8,347.13,2683.2,0
19891020,470.7,347.16,2689.14,0
19891023,467.2,344.83,2662.91,0
19891024,461.7,343.7,2659.22,0
19891025,462.9,342.5,2653.28,0
19891026,458.2,337.93,2613.73,0
19891027,452.8,335.06,2596.72,0
19891030,451.4,335.07,2603.48,0
19891031,455.6,340.36,2645.08,0
19891101,456.6,341.2,2645.9,0
19891102,453.1,338.48,2631.56,0
19891103,453,337.62,2629.51,0
19891106,448,332.61,2582.17,0
19891107,449.4,334.81,2597.13,0
19891108,454.1,338.15,2623.36,0
19891109,454.1,336.57,2603.69,0
19891110,456.2,339.1,2625.61,0
19891113,455.9,339.55,2626.43,0
19891114,454,337.99,2610.25,0
19891115,455.8,340.54,2632.58,0
19891116,455.3,340.58,2635.66,0
19891117,456.7,341.61,2652.66,0
19891120,455.7,339.35,2632.04,0
19891121,454.1,339.59,2639.29,0
19891122,455.1,341.91,2656.78,0
19891124,456.6,343.97,2675.55,0
19891127,456.2,345.61,2694.97,0
19891128,456.7,345.77,2702.01,0
19891129,455.8,343.6,2688.78,0
19891130,456.1,345.99,2706.27,0
19891201,457.1,350.63,2747.65,0
19891204,458.3,351.41,2753.63,0
19891205,458.6,349.58,2741.68,0
19891206,456.7,348.55,2736.77,0
19891207,456.3,347.59,2720.78,0
19891208,456.2,348.69,2731.44,0
19891211,452.4,348.56,2728.24,0
19891212,450.4,351.73,2752.13,0
19891213,451.1,352.75,2761.09,0
19891214,447.5,350.93,2753.63,0
19891215,443.8,350.14,2739.55,0
19891218,436,343.69,2697.53,0
19891219,434.4,342.46,2695.61,0
19891220,436.9,342.84,2687.93,0
19891221,441.1,344.78,2691.13,0
19891222,444.6,347.42,2711.39,0
19891226,445.3,346.81,2709.26,0
19891227,448.8,348.81,2724.4,0
19891228,450,350.67,2732.3,0
19891229,454.8,353.4,2753.2,0
19900102,459.3,359.69,2810.15,0
19900103,460.9,358.76,2809.73,0
19900104,459.4,355.67,2796.08,0
19900105,458.2,352.2,2773.25,0
19900108,458.7,353.79,2794.37,0
19900109,456.8,349.62,2766,0
19900110,450.7,347.31,2750.64,0
19900111,448.9,348.53,2760.67,0
19900112,439.7,339.93,2689.21,0
19900115,436.6,337,2669.37,0
19900116,440.2,340.75,2692.62,0
19900117,438.7,337.4,2659.13,0
19900118,437.5,338.19,2666.38,0
19900119,440.9,339.15,2677.9,0
19900122,431.9,330.38,2600.45,0
19900123,430.4,331.61,2615.32,0
19900124,425.7,330.26,2604.5,0
19900125,425.2,326.08,2561.04,0
19900126,421.3,325.8,2559.23,0
19900129,418.1,325.2,2553.38,0
19900130,410.7,322.98,2543.24,0
19900131,415.8,329.08,2590.54,0
19900201,417.8,328.79,2586.26,0
19900202,422.2,330.92,2602.7,0
19900205,424.7,331.85,2622.52,0
19900206,424,329.66,2606.31,0
19900207,426.8,333.75,2640.09,0
19900208,427.3,332.96,2644.37,0
19900209,428.8,333.62,2648.2,0
19900212,426.4,330.08,2619.14,0
19900213,425.8,331.02,2624.1,0
19900214,426.6,332.01,2624.32,0
19900215,429.6,334.89,2649.55,0
19900216,429,332.72,2635.59,0
19900220,423.8,327.99,2596.85,0
19900221,421.5,327.67,2583.56,0
19900222,422.8,325.7,2574.77,0
19900223,419.5,324.15,2564.19,0
19900226,421,328.67,2602.48,0
19900227,422.6,330.26,2617.12,0
19900228,425.8,331.89,2627.25,0
19900301,427.2,332.74,2635.59,0
19900302,431,335.54,2660.36,0
19900305,430.2,333.74,2649.55,0
19900306,432.3,337.93,2676.8,0
19900307,432.5,336.95,2669.59,0
19900308,436.5,340.27,2696.17,0
19900309,436.8,337.93,2683.33,0
19900312,436.6,338.67,2686.71,0
19900313,434.6,336,2674.55,0
19900314,436.2,336.87,2687.84,0
19900315,438.1,338.07,2695.72,0
19900316,442.2,341.91,2741.22,0
19900319,442.9,343.53,2755.63,0
19900320,440.1,341.57,2738.74,0
19900321,439.3,339.74,2727.93,0
19900322,434.5,335.69,2695.72,0
19900323,437.3,337.22,2704.28,0
